car_id,car_type,vehicle_type,age_years,model_year,model_month,age_string,first_date,last_date,collection_period,efficiency,efficiency_score,avg_temperature,temperature_score,cell_imbalance,cell_imbalance_score,driving_habit_score,charging_count,avg_charging_amount,charging_pattern_score,weighted_avg,age_penalty,final_score
V012BE0064,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-07-02T22:13:45+00:00,2024-07-19T03:02:30+00:00,2024.07.02 ~ 2024.07.19,4.75,75.71,30.31,99.37,0.0068,96.48,80.0,61.0,41.2,60.15,81.24,1.4,79.84
V011BE0015,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-07-02T22:32:23+00:00,2024-07-15T06:20:41+00:00,2024.07.02 ~ 2024.07.15,5.12,81.27,28.41,100.0,0.0063,96.82,80.0,11.0,46.8,69.0,84.73,1.4,83.33
V009BA0001,KONA_LONGRANGE,소형,6.92,2019.0,1.0,2019.01,2024-04-16T21:22:36+00:00,2025-06-05T00:35:03+00:00,2024.04.16 ~ 2025.06.05,7.33,95.11,20.19,100.0,0.0097,92.91,88.85,752.0,18.2,63.52,89.25,6.3,82.95
V004BA0006,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-04-16T15:01:15+00:00,2024-07-13T08:16:40+00:00,2024.04.16 ~ 2024.07.13,6.27,89.92,27.36,100.0,0.008,95.28,80.0,111.0,33.2,83.66,89.8,4.6,85.2
V000BF0002,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-07-05T00:15:17+00:00,2024-07-13T00:07:25+00:00,2024.07.05 ~ 2024.07.13,7.79,100.0,26.21,100.0,0.0073,96.01,80.0,2.0,34.2,73.62,91.6,1.4,90.2
V011AK0000,PORTER2,상용차,3.92,2022.0,1.0,2022.01,2023-12-12T23:10:14+00:00,2025-08-28T07:31:33+00:00,2023.12.12 ~ 2025.08.28,4.44,77.54,10.58,100.0,0.0099,92.53,89.96,254.0,28.7,64.33,83.65,4.6,79.05
V000BA0005,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-03-19T22:00:40+00:00,2024-11-25T05:36:20+00:00,2024.03.19 ~ 2024.11.25,7.47,100.0,23.3,100.0,0.0113,89.87,80.0,141.0,23.3,81.07,91.82,4.6,87.22
V004BA0016,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-03-19T21:31:21+00:00,2024-07-07T21:27:54+00:00,2024.03.19 ~ 2024.07.07,6.66,95.84,24.76,100.0,0.0097,92.84,80.0,92.0,34.6,74.83,89.89,4.6,85.29
V000BE0026,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-06-19T00:20:42+00:00,2024-07-07T20:55:03+00:00,2024.06.19 ~ 2024.07.07,6.58,88.17,28.09,100.0,0.0071,96.21,80.0,17.0,33.0,84.25,89.47,1.4,88.07
V020BA0001,IONIQ,중형,7.92,2018.0,1.0,2018.01,2024-04-23T01:09:36+00:00,2025-04-15T05:08:22+00:00,2024.04.23 ~ 2025.04.15,8.95,100.0,25.07,100.0,0.0129,85.64,89.86,611.0,31.4,85.89,93.57,6.7,86.87
V000AL0002,IONIQ5_LONGRANGE,중형,4.08,2021.0,11.0,2021.11,2023-12-12T15:00:11+00:00,2024-06-30T07:48:15+00:00,2023.12.12 ~ 2024.06.30,6.44,92.88,18.62,100.0,0.0094,93.37,80.0,368.0,22.9,79.96,89.85,4.8,85.05
V004BD0000,EV6_LONGRANGE,중형,3.67,2022.0,4.0,2022.04,2024-05-14T22:35:59+00:00,2024-06-24T12:17:03+00:00,2024.05.14 ~ 2024.06.24,7.23,100.0,26.59,100.0,0.009,94.01,80.0,40.0,32.2,66.57,90.1,4.4,85.7
V004BA0017,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-03-19T15:03:31+00:00,2024-06-19T05:50:29+00:00,2024.03.19 ~ 2024.06.19,6.79,97.79,23.28,100.0,0.0116,88.97,80.0,92.0,46.1,81.89,91.07,4.6,86.47
V011BE0000,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-06-04T22:02:58+00:00,2024-06-20T02:10:31+00:00,2024.06.04 ~ 2024.06.20,4.68,74.63,29.24,100.0,0.0059,97.14,80.0,37.0,26.6,65.42,81.97,1.4,80.57
V004BA0002,EV6_LONGRANGE,중형,2.92,2023.0,1.0,2023.01,2024-04-22T02:28:30+00:00,2024-05-29T16:27:39+00:00,2024.04.22 ~ 2024.05.29,8.0,100.0,23.47,100.0,0.007,96.3,80.0,44.0,26.7,73.25,91.59,3.8,87.79
V004BA0028,EV6_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-03-20T05:05:22+00:00,2024-05-31T10:39:04+00:00,2024.03.20 ~ 2024.05.31,7.31,100.0,20.47,100.0,0.0102,92.07,80.0,34.0,35.4,87.82,93.31,4.6,88.71
V000BC0002,IONIQ5_LONGRANGE,중형,4.08,2021.0,11.0,2021.11,2024-05-14T15:00:00+00:00,2024-06-03T01:54:23+00:00,2024.05.14 ~ 2024.06.03,7.37,100.0,26.47,100.0,0.0093,93.48,80.0,21.0,33.1,86.19,93.28,4.8,88.48
WIFITESTKONA,KONA,소형,0.92,2025.0,1.0,2025.01,2023-12-15T01:14:18+00:00,2024-01-05T02:16:48+00:00,2023.12.15 ~ 2024.01.05,7.15,83.77,10.41,100.0,0.0086,94.49,80.0,63.0,8.3,63.39,84.24,1.4,82.84
V003AK0001,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2023-12-13T16:44:50+00:00,2024-02-25T06:33:46+00:00,2023.12.13 ~ 2024.02.25,4.98,64.18,7.89,100.0,0.0106,91.2,80.0,91.0,20.6,69.18,78.12,1.4,76.72
V013AL0000,IONIQ6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2023-12-16T08:06:03+00:00,2024-01-11T09:24:11+00:00,2023.12.16 ~ 2024.01.11,5.36,69.91,7.39,100.0,0.0125,86.59,80.0,28.0,17.1,85.36,81.96,1.4,80.56
V003BA0022,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-03-05T22:37:40+00:00,2024-05-04T10:10:44+00:00,2024.03.05 ~ 2024.05.04,6.53,87.36,18.11,100.0,0.007,96.27,80.0,159.0,15.1,83.1,89.02,1.4,87.62
V020BA0000,IONIQ,중형,0.92,2025.0,1.0,2025.01,2024-03-20T01:41:47+00:00,2024-03-28T00:25:04+00:00,2024.03.20 ~ 2024.03.28,8.74,100.0,25.51,100.0,0.0208,45.29,80.0,53.0,37.7,90.41,85.95,1.4,84.55
V020BA0002,IONIQ,중형,0.92,2025.0,1.0,2025.01,2024-03-19T22:56:55+00:00,2024-04-26T06:11:00+00:00,2024.03.19 ~ 2024.04.26,8.97,100.0,27.36,100.0,0.011,90.47,80.0,166.0,37.4,76.95,91.24,1.4,89.84
V003BA0002,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-03-20T07:07:40+00:00,2024-03-27T09:38:40+00:00,2024.03.20 ~ 2024.03.27,5.93,78.39,13.84,100.0,0.0105,91.43,80.0,16.0,27.6,78.81,84.5,1.4,83.1
V000BA0006,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-03-20T00:45:08+00:00,2024-03-25T07:04:14+00:00,2024.03.20 ~ 2024.03.25,8.88,100.0,15.78,100.0,0.0078,95.46,80.0,2.0,47.8,79.86,92.55,1.4,91.15
V012BD0028,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-04-10T04:45:05+00:00,2024-04-20T03:43:17+00:00,2024.04.10 ~ 2024.04.20,4.43,70.87,24.53,100.0,0.0076,95.71,80.0,23.0,27.6,88.45,84.32,1.4,82.92
V012BD0005,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-04-10T00:21:08+00:00,2024-04-30T05:03:47+00:00,2024.04.10 ~ 2024.04.30,4.48,71.65,20.49,100.0,0.0076,95.65,80.0,42.0,19.4,68.71,81.28,1.4,79.88
V011BD0003,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-04-10T22:47:04+00:00,2025-10-29T05:43:57+00:00,2024.04.10 ~ 2025.10.29,4.99,79.29,19.5,100.0,0.0068,96.47,92.47,272.0,33.3,71.84,86.56,1.4,85.16
V009BA0000,KONA_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2024-04-17T01:07:05+00:00,2024-05-04T05:41:29+00:00,2024.04.17 ~ 2024.05.04,8.39,100.0,23.18,100.0,0.0067,96.56,80.0,52.0,30.6,66.44,90.5,1.4,89.1
V004BA0015,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-04-17T10:16:42+00:00,2024-05-04T12:10:44+00:00,2024.04.17 ~ 2024.05.04,6.87,92.54,20.7,100.0,0.0092,93.76,80.0,16.0,24.7,90.06,91.48,1.4,90.08
V020BG0010,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-11-20T08:19:25+00:00,2025-06-23T02:51:37+00:00,2024.11.20 ~ 2025.06.23,7.09,100.0,18.58,100.0,0.0153,76.51,80.0,467.0,36.6,86.96,90.58,7.1,83.48
V012BE0136,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2024-11-20T00:46:59+00:00,2025-04-17T06:46:05+00:00,2024.11.20 ~ 2025.04.17,4.32,69.21,10.12,100.0,0.0091,93.87,89.97,672.0,23.5,72.49,82.46,1.4,81.06
V011BE0018,PORTER2,상용차,0.92,2025.0,1.0,2025.01,2024-11-20T00:18:50+00:00,2025-01-07T11:48:56+00:00,2024.11.20 ~ 2025.01.07,4.24,68.01,9.25,100.0,0.0067,96.53,80.0,56.0,32.4,99.64,85.37,1.4,83.97
V020BG0014,IONIQ,중형,8.92,2017.0,1.0,2017.01,2024-11-20T09:26:58+00:00,2025-04-10T07:55:03+00:00,2024.11.20 ~ 2025.04.10,8.82,100.0,23.46,100.0,0.0365,40.0,90.78,558.0,62.2,86.14,86.15,7.1,79.05
V021BJ0001,EV9,대형,2.33,2023.0,8.0,2023.08,2024-11-20T08:03:49+00:00,2025-10-29T15:46:41+00:00,2024.11.20 ~ 2025.10.29,5.71,85.64,16.44,100.0,0.0075,95.74,92.69,221.0,34.3,76.16,89.31,3.1,86.21
V03BA0020,IONIQ5_LONGRANGE,중형,3.42,2022.0,7.0,2022.07,2024-11-20T00:00:02+00:00,2025-05-31T14:16:09+00:00,2024.11.20 ~ 2025.05.31,6.45,91.64,14.02,100.0,0.0138,82.64,86.77,281.0,26.6,67.16,86.64,4.2,82.44
V021BJ0002,EV9,대형,1.42,2024.0,7.0,2024.07,2024-11-24T02:10:03+00:00,2025-10-28T14:26:42+00:00,2024.11.24 ~ 2025.10.28,5.82,85.31,21.14,100.0,0.0095,93.21,89.69,321.0,32.8,85.96,89.91,2.0,87.91
V004BJ0000,EV6_LONGRANGE,중형,1.67,2024.0,4.0,2024.04,2024-11-20T00:00:01+00:00,2025-10-30T03:15:09+00:00,2024.11.20 ~ 2025.10.30,6.64,90.68,19.85,100.0,0.009,94.02,88.81,752.0,33.5,78.23,90.4,2.3,88.1
V021BI0003,EV9,대형,1.92,2024.0,1.0,2024.01,2024-11-21T00:36:52+00:00,2025-10-30T19:13:59+00:00,2024.11.21 ~ 2025.10.30,4.81,71.2,20.13,100.0,0.0089,94.15,91.09,165.0,39.2,84.51,85.36,2.6,82.76
V004BI0000,EV6_LONGRANGE,중형,1.92,2024.0,1.0,2024.01,2024-11-20T00:11:02+00:00,2025-07-15T22:44:07+00:00,2024.11.20 ~ 2025.07.15,6.27,85.62,14.78,100.0,0.0093,93.54,92.26,158.0,35.7,88.38,90.91,2.6,88.31
V000BA0010,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2024-11-20T00:41:18+00:00,2025-02-10T02:26:24+00:00,2024.11.20 ~ 2025.02.10,7.5,100.0,9.77,100.0,0.0082,95.0,80.0,127.0,42.4,88.12,93.85,4.6,89.25
V000BH0002,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-11-20T00:48:40+00:00,2025-07-13T01:56:07+00:00,2024.11.20 ~ 2025.07.13,6.06,80.4,10.03,100.0,0.0078,95.51,80.0,58.0,23.5,84.56,86.81,1.4,85.41
V000BI0008,IONIQ5_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2024-11-20T08:21:32+00:00,2025-02-11T08:26:23+00:00,2024.11.20 ~ 2025.02.11,7.52,100.0,8.38,100.0,0.0087,94.38,91.24,53.0,29.1,87.27,95.48,1.9,93.58
V000BH0015,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2024-11-20T15:57:23+00:00,2025-08-03T23:13:24+00:00,2024.11.20 ~ 2025.08.03,5.19,67.28,14.1,100.0,0.0081,95.17,92.12,152.0,14.5,88.68,85.09,1.4,83.69
V021BK0000,EV9,대형,1.25,2024.0,9.0,2024.09,2024-11-20T02:54:59+00:00,2024-12-04T05:54:42+00:00,2024.11.20 ~ 2024.12.04,4.36,63.09,12.96,100.0,0.0107,91.02,80.0,9.0,45.5,87.95,80.86,1.8,79.06
V015BK0000,GV60,중형,2.42,2023.0,7.0,2023.07,2024-11-20T00:47:30+00:00,2025-10-30T04:42:27+00:00,2024.11.20 ~ 2025.10.30,8.57,100.0,9.53,100.0,0.0092,93.71,91.35,289.0,17.0,75.56,93.44,3.2,90.24
V000BI0003,EV3_LONGRANGE,중형,1.83,2024.0,2.0,2024.02,2024-11-19T20:47:05+00:00,2025-10-28T20:05:25+00:00,2024.11.19 ~ 2025.10.28,7.99,100.0,19.57,100.0,0.0095,93.21,86.5,559.0,25.5,81.82,93.59,2.5,91.09
V004BI0002,EV6_LONGRANGE,중형,1.75,2024.0,3.0,2024.03,2024-11-21T08:18:44+00:00,2025-10-29T14:47:18+00:00,2024.11.21 ~ 2025.10.29,7.42,100.0,19.84,100.0,0.0073,95.95,91.29,210.0,29.6,85.03,95.38,2.4,92.98
V009BL0006,KONA_LONGRANGE,소형,4.67,2021.0,4.0,2021.04,2024-12-31T07:51:59+00:00,2025-10-29T16:59:04+00:00,2024.12.31 ~ 2025.10.29,7.98,100.0,21.78,100.0,0.0076,95.65,91.76,885.0,38.4,66.92,92.39,5.2,87.19
V031BL0000,CASPER_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-01-15T03:03:41+00:00,2025-10-29T22:36:08+00:00,2025.01.15 ~ 2025.10.29,9.0,100.0,19.76,100.0,0.0081,95.13,90.93,76.0,36.7,92.57,96.44,1.7,94.74
V000BL0011,IONIQ5_LONGRANGE,중형,3.42,2022.0,7.0,2022.07,2025-01-15T01:52:35+00:00,2025-07-27T08:39:09+00:00,2025.01.15 ~ 2025.07.27,7.32,100.0,17.31,100.0,0.0072,96.08,80.0,69.0,40.1,86.56,93.77,4.2,89.57
V004CA0001,EV6_LONGRANGE,중형,3.17,2022.0,10.0,2022.10,2025-01-14T22:01:05+00:00,2025-10-10T09:45:50+00:00,2025.01.14 ~ 2025.10.10,7.13,100.0,21.01,100.0,0.009,94.06,87.27,441.0,21.3,74.23,92.59,4.0,88.59
V020CA0000,IONIQ5,중형,8.17,2017.0,10.0,2017.10,2025-01-14T21:56:36+00:00,2025-10-30T13:26:29+00:00,2025.01.14 ~ 2025.10.30,8.56,100.0,21.78,100.0,0.0074,95.93,92.39,383.0,30.4,78.94,94.54,6.8,87.74
V026CA000,IONIQ5_N,중형,1.17,2024.0,10.0,2024.10,2025-01-14T20:57:30+00:00,2025-10-28T23:19:09+00:00,2025.01.14 ~ 2025.10.28,4.72,60.74,7.81,100.0,0.0102,92.01,93.16,39.0,19.9,97.67,84.06,1.7,82.36
V000CA0004,IONIQ5_LONGRANGE,중형,4.42,2021.0,7.0,2021.07,2025-01-14T15:03:57+00:00,2025-04-14T23:31:04+00:00,2025.01.14 ~ 2025.04.14,6.65,96.78,9.46,100.0,0.0193,54.29,89.19,75.0,25.3,71.11,84.69,5.0,79.69
V012BE0141,BONGO3,상용차,0.92,2025.0,1.0,2025.01,2025-01-15T00:09:29+00:00,2025-02-19T05:41:08+00:00,2025.01.15 ~ 2025.02.19,4.74,75.56,3.0,100.0,0.0075,95.82,89.99,38.0,33.9,57.51,82.41,1.4,81.01
V019CA0000,IONIQ,중형,5.42,2020.0,7.0,2020.07,2025-01-14T22:47:23+00:00,2025-11-03T14:28:55+00:00,2025.01.14 ~ 2025.11.03,8.27,100.0,22.29,100.0,0.008,95.24,90.21,208.0,31.9,90.0,95.91,5.7,90.21
V000CA0027,KONA_LONGRANGE,중형,2.92,2023.0,1.0,2023.01,,,,,0.0,,0.0,,0.0,80.0,1.0,0.5,100.0,30.0,3.8,26.2
V029BL0000,EV3_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2025-01-14T23:44:18+00:00,2025-08-14T05:07:05+00:00,2025.01.14 ~ 2025.08.14,6.63,89.77,18.47,100.0,0.0077,95.63,80.0,79.0,19.3,74.6,88.3,1.9,86.4
V009BL0002,KONA_LONGRANGE,소형,5.67,2020.0,4.0,2020.04,2025-01-17T02:01:01+00:00,2025-10-19T01:32:57+00:00,2025.01.17 ~ 2025.10.19,7.29,94.58,22.45,100.0,0.0068,96.41,94.82,219.0,26.2,90.91,95.22,5.8,89.42
V011BL0000,PORTER2,상용차,2.5,2023.0,6.0,2023.06,2025-01-14T22:36:28+00:00,2025-04-29T11:34:43+00:00,2025.01.14 ~ 2025.04.29,4.71,78.54,16.79,100.0,0.01,92.42,87.02,301.0,41.5,57.58,82.35,3.3,79.05
V000CA0022,IONIQ5_LONGRANGE,중형,3.58,2022.0,5.0,2022.05,2025-01-14T23:28:03+00:00,2025-03-14T05:12:30+00:00,2025.01.14 ~ 2025.03.14,4.95,69.5,10.37,100.0,0.0108,90.86,91.23,42.0,14.2,79.72,83.47,4.4,79.07
V012BL0000,BONGO3,상용차,2.67,2023.0,4.0,2023.04,2025-01-14T23:27:01+00:00,2025-02-18T08:43:21+00:00,2025.01.14 ~ 2025.02.18,3.22,56.59,5.21,100.0,0.0107,91.11,85.53,198.0,33.5,55.13,74.16,3.5,70.66
V005CA0000,EV6,중형,4.33,2021.0,8.0,2021.08,2025-01-14T21:54:58+00:00,2025-10-26T13:03:40+00:00,2025.01.14 ~ 2025.10.26,7.2,100.0,20.31,100.0,0.0092,93.77,89.56,309.0,22.9,71.25,92.43,5.0,87.43
V009BL0004,KONA_LONGRANGE,소형,6.92,2019.0,1.0,2019.01,2025-01-14T22:51:55+00:00,2025-10-30T00:50:11+00:00,2025.01.14 ~ 2025.10.30,8.17,100.0,21.56,100.0,0.0069,96.38,80.0,432.0,26.5,71.35,91.29,6.3,84.99
V015BL0000,GV60,중형,3.58,2022.0,5.0,2022.05,2025-01-14T21:30:51+00:00,2025-07-22T04:53:45+00:00,2025.01.14 ~ 2025.07.22,10.21,100.0,19.92,100.0,0.0077,95.54,91.52,66.0,28.9,88.9,95.99,4.4,91.59
V029CA0000,EV3_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-01-14T22:48:43+00:00,2025-02-09T23:27:30+00:00,2025.01.14 ~ 2025.02.09,6.12,81.86,6.09,100.0,0.0075,95.8,80.0,17.0,29.7,92.2,88.62,1.7,86.92
V022BL0000,KONA_LONGRANGE,소형,2.08,2023.0,11.0,2023.11,2025-01-15T02:33:54+00:00,2025-10-29T02:14:29+00:00,2025.01.15 ~ 2025.10.29,,0.0,19.4,100.0,0.0086,94.54,80.0,398.0,6.1,74.69,58.2,2.8,55.4
V023BI0000,SOUL_LONGRANGE,소형,6.75,2019.0,3.0,2019.03,2025-01-15T01:43:17+00:00,2025-07-06T00:16:03+00:00,2025.01.15 ~ 2025.07.06,7.27,94.24,15.45,100.0,0.011,90.51,91.37,29.0,25.2,91.74,93.68,6.2,87.48
V000CA0025,IONIQ,중형,9.42,2016.0,7.0,2016.07,2025-01-15T13:02:27+00:00,2025-10-28T18:59:45+00:00,2025.01.15 ~ 2025.10.28,7.25,100.0,14.99,100.0,0.0077,95.56,92.03,46.0,33.1,81.13,94.79,7.3,87.49
V000CA0021,IONIQ5_LONGRANGE,중형,2.92,2023.0,1.0,2023.01,,,,,0.0,,0.0,,0.0,80.0,2.0,7.8,100.0,30.0,3.8,26.2
V017BL0000,G80,중형,3.25,2022.0,9.0,2022.09,2025-01-14T21:27:57+00:00,2025-01-19T01:41:14+00:00,2025.01.14 ~ 2025.01.19,6.27,88.51,7.82,100.0,0.0072,96.13,80.0,4.0,48.5,73.16,87.72,4.1,83.62
V003CA0000,IONIQ5_LONGRANGE,중형,2.75,2023.0,3.0,2023.03,2025-01-14T15:02:00+00:00,2025-07-17T05:53:20+00:00,2025.01.14 ~ 2025.07.17,7.97,100.0,18.09,100.0,0.0109,90.63,87.68,400.0,19.0,80.59,93.15,3.6,89.55
V000CA0016,IONIQ5_LONGRANGE,중형,1.67,2024.0,4.0,2024.04,2025-01-14T23:18:52+00:00,2025-02-04T09:42:12+00:00,2025.01.14 ~ 2025.02.04,4.97,65.61,7.72,100.0,0.011,90.48,90.72,56.0,15.3,70.86,80.55,2.3,78.25
V029BL0001,EV3_LONGRANGE,중형,1.25,2024.0,9.0,2024.09,2025-01-14T22:58:40+00:00,2025-10-29T02:10:44+00:00,2025.01.14 ~ 2025.10.29,7.46,100.0,18.91,100.0,0.0075,95.78,92.2,40.0,24.9,88.64,96.1,1.8,94.3
V003BL0001,IONIQ5_LONGRANGE,중형,2.75,2023.0,3.0,2023.03,2025-01-14T21:41:55+00:00,2025-10-29T16:33:33+00:00,2025.01.14 ~ 2025.10.29,6.76,94.82,22.51,100.0,0.0093,93.49,92.89,184.0,27.8,78.93,92.49,3.6,88.89
V003CA0002,IONIQ5_LONGRANGE,중형,2.75,2023.0,3.0,2023.03,2025-01-15T00:24:22+00:00,2025-05-21T14:06:10+00:00,2025.01.15 ~ 2025.05.21,7.85,100.0,15.22,100.0,0.0104,91.61,86.89,137.0,32.5,85.13,93.94,3.6,90.34
V000BL0007,IONIQ5_LONGRANGE,중형,3.67,2022.0,4.0,2022.04,2025-01-15T09:38:50+00:00,2025-10-29T02:43:22+00:00,2025.01.15 ~ 2025.10.29,7.18,100.0,20.66,100.0,0.0085,94.7,92.29,150.0,34.6,79.69,94.45,4.4,90.05
V000BL0009,IONIQ5_LONGRANGE,중형,4.17,2021.0,10.0,2021.10,2025-01-14T21:41:43+00:00,2025-10-29T22:45:35+00:00,2025.01.14 ~ 2025.10.29,6.12,88.27,20.02,100.0,0.0078,95.47,91.19,132.0,27.2,89.29,92.08,4.8,87.28
V004CA0000,EV6_LONGRANGE,중형,5.58,2020.0,5.0,2020.05,2025-01-14T21:31:24+00:00,2025-10-26T12:15:09+00:00,2025.01.14 ~ 2025.10.26,5.71,85.17,20.25,100.0,0.0082,95.05,93.85,171.0,37.8,98.16,92.9,5.7,87.2
V013BL0002,IONIQ6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-01-14T15:02:19+00:00,2025-10-29T04:05:20+00:00,2025.01.14 ~ 2025.10.29,9.39,100.0,18.45,100.0,0.0082,94.97,87.7,208.0,29.0,73.39,92.68,1.4,91.28
V004BL0002,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-01-14T15:00:02+00:00,2025-10-29T06:42:08+00:00,2025.01.14 ~ 2025.10.29,6.3,83.99,22.4,100.0,0.0116,89.03,85.02,256.0,38.0,83.05,87.51,1.4,86.11
V007BL0000,NIRO_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-01-14T19:47:44+00:00,2025-08-06T00:02:14+00:00,2025.01.14 ~ 2025.08.06,7.77,92.06,18.22,100.0,0.0075,95.76,91.98,183.0,23.0,68.03,89.98,1.4,88.58
V013BL0001,IONIQ6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-01-14T22:52:51+00:00,2025-10-28T23:06:13+00:00,2025.01.14 ~ 2025.10.28,8.29,100.0,22.13,100.0,0.0067,96.56,88.46,268.0,33.6,78.86,93.98,1.4,92.58
V003BL0003,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-01-14T22:00:46+00:00,2025-02-07T05:15:29+00:00,2025.01.14 ~ 2025.02.07,7.01,94.67,7.18,100.0,0.0102,92.06,90.72,28.0,30.3,80.08,92.03,1.4,90.63
V000CA0010,IONIQ5_LONGRANGE,중형,4.08,2021.0,11.0,2021.11,2025-01-16T04:12:26+00:00,2025-04-09T10:41:36+00:00,2025.01.16 ~ 2025.04.09,6.54,94.34,8.52,100.0,0.0118,88.6,80.0,66.0,22.7,83.55,90.14,4.8,85.34
V013BL0000,IONIQ6_LONGRANGE,중형,3.42,2022.0,7.0,2022.07,2025-01-14T21:25:43+00:00,2025-07-17T13:25:00+00:00,2025.01.14 ~ 2025.07.17,7.66,100.0,18.84,100.0,0.0079,95.34,92.28,22.0,34.2,86.6,95.7,4.2,91.5
V004BJ0001,EV6_LONGRANGE,중형,1.5,2024.0,6.0,2024.06,2025-01-15T00:56:11+00:00,2025-06-24T10:40:34+00:00,2025.01.15 ~ 2025.06.24,7.7,100.0,15.38,100.0,0.0075,95.75,92.11,48.0,37.6,98.68,97.76,2.1,95.66
V009BH0002,KONA_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-01-16T01:07:09+00:00,2025-02-22T12:01:07+00:00,2025.01.16 ~ 2025.02.22,6.95,81.12,8.79,100.0,0.0076,95.72,80.0,3.0,21.5,78.68,86.11,1.4,84.71
V000BE0012,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2025-01-17T02:08:17+00:00,2025-05-22T06:23:18+00:00,2025.01.17 ~ 2025.05.22,7.63,100.0,11.71,100.0,0.0094,93.35,80.0,15.0,35.1,85.45,93.13,4.6,88.53
V007BF0000,NIRO_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-01-14T23:47:52+00:00,2025-06-23T13:15:28+00:00,2025.01.14 ~ 2025.06.23,7.01,81.91,15.91,100.0,0.0128,85.82,92.46,71.0,53.0,95.62,89.62,1.4,88.22
V004BE0007,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-01-14T21:23:57+00:00,2025-06-11T08:32:04+00:00,2025.01.14 ~ 2025.06.11,6.81,91.63,14.69,100.0,0.0095,93.3,89.87,126.0,27.2,77.25,90.61,1.4,89.21
V004BH0002,EV6_LONGRANGE,중형,2.67,2023.0,4.0,2023.04,2025-01-15T08:16:07+00:00,2025-09-21T10:43:46+00:00,2025.01.15 ~ 2025.09.21,7.68,100.0,21.08,100.0,0.0081,95.17,90.53,112.0,44.7,82.56,94.71,3.5,91.21
V004BH0000,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-01-15T01:46:04+00:00,2025-06-22T04:27:23+00:00,2025.01.15 ~ 2025.06.22,5.99,79.24,12.8,100.0,0.0104,91.63,80.0,35.0,39.6,74.89,84.17,1.4,82.77
V009BL0003,KONA_LONGRANGE,소형,7.08,2018.0,11.0,2018.11,2025-01-14T23:56:24+00:00,2025-10-30T15:28:25+00:00,2025.01.14 ~ 2025.10.30,8.71,100.0,18.7,100.0,0.0066,96.58,94.23,201.0,14.0,86.78,96.26,6.3,89.96
V000BI0011,IONIQ5_LONGRANGE,중형,1.25,2024.0,9.0,2024.09,2025-01-14T22:14:53+00:00,2025-02-11T13:01:00+00:00,2025.01.14 ~ 2025.02.11,7.64,100.0,5.69,100.0,0.0063,96.88,96.88,4.0,22.5,100.0,98.96,1.8,97.16
V003CA0001,IONIQ5_LONGRANGE,중형,2.75,2023.0,3.0,2023.03,2025-01-14T15:00:00+00:00,2025-10-29T19:42:18+00:00,2025.01.14 ~ 2025.10.29,7.34,100.0,22.74,100.0,0.0101,92.22,80.0,415.0,31.3,71.93,90.69,3.6,87.09
